Date,Open,High,Low,Close,Volume,Adj Close
2003-12-1,1432.7,1514.78,1432.7,1497.04,0,1497.04
2003-11-3,1364.06,1411.91,1316.56,1397.22,0,1397.22
2003-10-1,1367.16,1404.01,1344.63,1348.3,0,1348.3
2003-9-1,1449.82,1449.82,1355.33,1367.16,0,1367.16
2003-8-1,1476.97,1494.36,1415.69,1421.98,0,1421.98
2003-7-1,1484.7,1539.36,1470.39,1476.74,0,1476.74
2003-6-2,1576.53,1576.53,1486.02,1486.02,0,1486.02
2003-5-1,1521.44,1576.26,1485.31,1576.26,0,1576.26
2003-4-1,1522.55,1631.47,1487.15,1521.44,0,1521.44
2003-3-3,1525.48,1525.48,1456.27,1510.58,0,1510.58
2003-2-3,1499.81,1513.7,1478.87,1511.93,0,1511.93
2003-1-1,1357.65,1500.64,1319.87,1499.81,0,1499.81
2002-12-2,1395.68,1430.83,1357.65,1357.65,0,1357.65
2002-11-1,1510.76,1558.24,1371.17,1434.18,0,1434.18
2002-10-1,1581.62,1581.62,1502.72,1507.5,0,1507.5
2002-9-2,1668.77,1674.07,1581.62,1581.62,0,1581.62
2002-8-1,1653.01,1686.11,1634.37,1666.62,0,1666.62
2002-7-1,1713.7,1732.93,1651.59,1651.59,0,1651.59
2002-6-3,1483.35,1732.76,1462,1732.76,0,1732.76
2002-5-1,1667.75,1667.75,1515.73,1515.73,0,1515.73
2002-4-1,1608.51,1677.66,1582.88,1667.75,0,1667.75
2002-3-1,1502.54,1685.02,1502.54,1603.91,0,1603.91
2002-2-1,1485.77,1538.32,1485.77,1524.7,0,1524.7
2002-1-1,1645.97,1645.97,1358.69,1491.67,0,1491.67
2001-12-3,1762.56,1769.68,1606.1,1645.97,0,1645.97
2001-11-1,1707.75,1747.99,1594.05,1747.99,0,1747.99
2001-10-1,1764.87,1764.87,1520.67,1689.17,0,1689.17
2001-9-3,1817.19,1868.27,1764.87,1764.87,0,1764.87
2001-8-1,1986.93,1986.93,1827.25,1834.14,0,1834.14
2001-7-2,2205.99,2211.83,1920.32,1920.32,0,1920.32
2001-6-1,2219.59,2242.42,2163.12,2218.03,0,2218.03
2001-5-1,2119.18,2214.26,2119.18,2214.26,0,2214.26
2001-4-2,2125.08,2176.68,2090.72,2119.18,0,2119.18
2001-3-1,1965.12,2112.77,1965.12,2112.77,0,2112.77
2001-2-1,2065.61,2065.61,1907.26,1959.18,0,1959.18
2001-1-1,2073.48,2125.61,2032.44,2065.61,0,2065.61
2000-12-1,2081.84,2092.14,2039.36,2073.48,0,2073.48
2000-11-1,1977.36,2119.44,1977.36,2070.61,0,2070.61
2000-10-2,1910.16,1977.25,1902.81,1961.29,0,1961.29
2000-9-1,1999.86,2010.6,1875.91,1910.16,0,1910.16
2000-8-1,2028.15,2108.69,2021.2,2021.2,0,2021.2
2000-7-3,1895.64,2023.54,1895.64,2023.54,0,2023.54
2000-6-1,1903.49,1948.64,1895.35,1928.11,0,1928.11
2000-5-1,1836.32,1898.75,1704.59,1894.55,0,1894.55
2000-4-3,1801,1847.03,1760.69,1836.32,0,1836.32
2000-3-1,1697.74,1810.98,1607.53,1800.22,0,1800.22
2000-2-1,1535,1714.58,1535,1714.58,0,1714.58
2000-1-3,1366.58,1545.11,1366.58,1535,0,1535
1999-12-1,1447.12,1451.06,1345.35,1366.58,0,1366.58
1999-11-1,1493.1,1493.1,1431.32,1434.97,0,1434.97
1999-10-1,1570.7,1570.7,1458.53,1504.56,0,1504.56
1999-9-1,1599.55,1675.12,1560.68,1570.7,0,1570.7
1999-8-2,1616.28,1653.54,1560.07,1627.12,0,1627.12
1999-7-1,1560.79,1613.53,1479.08,1601.46,0,1601.46
1999-6-1,1311.59,1739.2,1268.32,1689.43,0,1689.43
1999-5-3,1158.05,1283.02,1059.87,1279.33,0,1279.33
1999-4-1,1168.5,1205.14,1091.09,1120.93,0,1120.93
1999-3-1,1097.97,1172.92,1097.97,1158.05,0,1158.05
1999-2-1,1120.53,1126.4,1065.82,1090.09,0,1090.09
1999-1-1,1146.7,1172.81,1119.96,1134.67,0,1134.67
1998-12-1,1234.36,1236.97,1142.73,1146.7,0,1146.7
1998-11-2,1223.48,1293.74,1223.48,1247.42,0,1247.42
1998-10-1,1242.9,1254.81,1207.83,1217.32,0,1217.32
1998-9-1,1143.13,1252.14,1136.89,1242.9,0,1242.9
1998-8-3,1302.1,1307.44,1070.41,1150.22,0,1150.22
1998-7-1,1316.44,1360.62,1287.07,1316.92,0,1316.92
1998-6-1,1415.58,1420,1339.2,1339.2,0,1339.2
1998-5-1,1343.45,1411.21,1327.87,1411.21,0,1411.21
1998-4-1,1254.97,1343.45,1254.97,1343.45,0,1343.45
1998-3-2,1188.31,1249.44,1178.97,1243.02,0,1243.02
1998-2-2,1204.43,1250.24,1194.67,1206.53,0,1206.53
1998-1-1,1194.1,1244.07,1167.65,1204.43,0,1204.43
1997-12-1,1133.09,1194.1,1122.55,1194.1,0,1194.1
1997-11-3,1180.85,1197.83,1122.52,1139.63,0,1139.63
1997-10-1,1084.07,1235.83,1084.07,1180.39,0,1180.39
1997-9-1,1229.87,1256.04,1041.97,1097.38,0,1097.38
1997-8-1,1192.83,1221.06,1120.13,1221.06,0,1221.06
1997-7-1,1250.27,1250.27,1096.82,1189.76,0,1189.76
1997-6-2,1336.28,1361.19,1212.77,1250.27,0,1250.27
1997-5-1,1393.74,1500.4,1235.22,1285.18,0,1285.18
1997-4-1,1241.03,1393.75,1233.85,1393.75,0,1393.75
1997-3-3,1063.05,1234.62,1052.15,1234.62,0,1234.62
1997-2-3,960.51,1040.27,894.85,1040.27,0,1040.27
1997-1-1,917.01,964.74,876.5,964.74,0,964.74
1996-12-2,1134.52,1247.66,865.58,917.02,0,917.02
1996-11-1,930.79,1032.95,915.05,1032.95,0,1032.95
1996-10-1,854.66,1022.86,854.66,976.71,0,976.71
1996-9-2,804.78,875.53,757.09,875.53,0,875.53
1996-8-1,835.11,886.05,773.07,809.94,0,809.94
1996-7-1,761.12,887.6,759.71,822.48,0,822.48
1996-6-3,641.09,806.46,641.09,804.25,0,804.25
1996-5-1,681.16,711.93,636.36,643.65,0,643.65
1996-4-1,566.19,738.62,557.21,681.16,0,681.16
1996-3-1,552.93,601.98,552.93,556.39,0,556.39
1996-2-1,536.68,552.94,520.69,552.93,0,552.93
1996-1-1,555.28,558.76,516.46,537.35,0,537.35
1995-12-1,633.81,637.22,555.29,555.29,0,555.29
1995-11-1,723.39,736.15,641.14,641.14,0,641.14
1995-10-2,722.43,760.41,701.34,717.32,0,717.32
1995-9-1,728.84,775.45,708.46,722.43,0,722.43
1995-8-1,715.4,776.13,699.99,723.87,0,723.87
1995-7-3,613.18,715.47,613.18,695.55,0,695.55
1995-6-1,708.67,716.82,630.58,630.58,0,630.58
1995-5-1,579.93,897.42,565.14,700.51,0,700.51
1995-4-3,656.88,673.72,573.31,579.93,0,579.93
1995-3-1,556.96,646.92,556.96,646.92,0,646.92
1995-2-1,562.58,594.64,532.49,549.26,0,549.26
1995-1-2,647.86,653.81,547.57,562.58,0,562.58
1994-12-1,682.3,682.3,620.47,647.87,0,647.87
1994-11-1,673.79,733.39,666.77,683.59,0,683.59
1994-10-3,790.48,790.48,616.34,654.98,0,654.98
1994-9-1,790.19,1033.47,790.19,791.15,0,791.15
1994-8-1,445.64,785.33,432.61,785.33,0,785.33
1994-7-1,458.37,458.37,333.92,333.92,0,333.92
1994-6-1,545.05,548.75,468.2,469.29,0,469.29
1994-5-2,592.56,619.58,544.26,556.26,0,556.26
1994-4-1,698.84,698.84,540.24,592.56,0,592.56
1994-3-1,757.29,793.87,698.89,704.46,0,704.46
1994-2-1,755.15,797.86,754.41,770.98,0,770.98
1994-1-3,833.9,900.3,770.25,770.25,0,770.25
1993-12-1,974.8,1022.34,783.79,833.8,0,833.8
1993-11-1,816.71,986.69,804.26,984.93,0,984.93
1993-10-1,890.27,892.55,778.38,814.82,0,814.82
1993-9-1,893.97,947.53,875,890.27,0,890.27
1993-8-2,843.27,1023.87,832.72,895.68,0,895.68
1993-7-1,997.53,997.53,787.81,881.07,0,881.07
1993-6-1,928.58,1081.2,928.58,1007.05,0,1007.05
1993-5-3,1352.24,1352.24,935.48,935.48,0,935.48
1993-4-1,947.23,1372.5,944.01,1358.78,0,1358.78
1993-3-1,1199.73,1261.8,925.91,925.91,0,925.91
1993-2-1,1278.5,1536.82,1264.96,1339.88,0,1339.88
1993-1-4,814.04,1198.48,814.04,1198.48,0,1198.48
1992-12-1,716.74,808.2,625.23,780.39,0,780.39
1992-11-2,477.61,724.6,393.52,724.6,0,724.6
1992-10-1,702.32,702.32,450.28,507.25,0,507.25
1992-9-1,824.96,824.96,635.74,702.32,0,702.32
1992-8-3,1031.55,1035.63,781.21,823.27,0,823.27
1992-7-1,1194.18,1206.46,1014.57,1052.07,0,1052.07
1992-6-1,1183.24,1191.19,1059.07,1191.19,0,1191.19
1992-5-4,453.62,1421.57,449.21,1234.71,0,1234.71
1992-4-1,381.01,445.38,381.01,445.38,0,445.38
1992-3-2,365.39,381.44,365.39,381.24,0,381.24
1992-2-3,314.18,364.66,314.18,364.66,0,364.66
1992-1-2,293.75,313.24,293.75,313.24,0,313.24
1991-12-2,262.19,292.75,262.19,292.75,0,292.75
1991-11-1,220.72,259.6,220.72,259.6,0,259.6
1991-10-3,182.48,218.6,182.48,218.6,0,218.6
1991-9-2,180.22,189.66,180.22,180.92,0,180.92
1991-8-1,145.24,178.43,145.24,178.43,0,178.43
1991-7-1,136.85,143.8,132.8,143.8,0,143.8
1991-6-3,115.97,137.56,115.97,137.56,0,137.56
1991-5-2,113.16,114.83,105.77,114.83,0,114.83
1991-4-1,120.73,121.72,113.94,113.94,0,113.94
1991-3-1,132.53,132.53,120.19,120.19,0,120.19
1991-2-1,129.51,134.87,128.58,133.01,0,133.01
1991-1-2,128.84,134.74,128.84,129.97,0,129.97
1990-12-19,99.98,127.61,99.98,127.61,0,127.61
