Date,Open,High,Low,Close,Volume,Adj Close
2014-02-24,22576.35,22866.23,22258.89,22828.18,1738873300,22828.18
2014-02-17,22463.40,22742.72,22297.85,22568.24,1504309500,22568.24
2014-02-10,21646.75,22412.74,21524.81,22298.41,1652315000,22298.41
2014-02-04,21561.70,21703.69,21197.78,21636.85,1927060200,21636.85
2014-01-27,22019.10,22222.70,21746.23,22035.42,1901145400,22035.42
2014-01-20,23048.13,23139.65,22435.72,22450.06,1812309300,22450.06
2014-01-13,23046.41,23263.42,22637.55,23133.35,1325560600,23133.35
2014-01-06,22732.83,23044.97,22567.77,22846.25,1758197300,22846.25
2013-12-30,23353.54,23469.33,22782.42,22817.28,1177846100,22817.28
2013-12-23,22946.55,23283.31,22862.89,23243.24,915373800,23243.24
2013-12-16,23138.28,23404.45,22713.70,22812.18,1624327400,22812.18
2013-12-09,23970.00,23970.00,23017.34,23245.96,1492971000,23245.96
2013-12-02,23936.15,24111.55,23563.21,23743.10,1431585200,23743.10
2013-11-25,23829.97,24014.81,23649.80,23881.29,1364442600,23881.29
2013-11-18,23397.73,23856.90,23390.66,23696.28,2437611700,23696.28
2013-11-11,22781.99,23124.30,22463.40,23032.15,1557546200,23032.15
2013-11-04,23322.07,23345.93,22686.57,22744.39,1155979600,22744.39
2013-10-28,22753.75,23336.98,22753.75,23249.79,1457041100,23249.79
2013-10-21,23494.37,23534.67,22640.18,22698.34,1534220700,22698.34
2013-10-15,23399.79,23411.21,23073.88,23340.10,1209444000,23340.10
2013-10-07,23152.92,23336.59,22743.47,23218.32,1267429800,23218.32
2013-09-30,22946.74,23241.50,22845.44,23138.54,1348396000,23138.54
2013-09-23,23414.98,23466.67,23043.89,23207.04,1495124900,23207.04
2013-09-16,23210.36,23554.34,23080.59,23502.51,1258983800,23502.51
2013-09-09,22770.25,23120.46,22680.63,22915.28,1874125700,22915.28
2013-09-02,21948.72,22699.59,21948.72,22621.22,2372778300,22621.22
2013-08-26,21943.40,22116.00,21465.72,21731.37,1547621700,21731.37
2013-08-19,22432.87,22551.27,21538.19,21863.51,1534250400,21863.51
2013-08-12,21796.46,22695.99,21735.06,22517.81,2135729600,22517.81
2013-08-05,22273.82,22273.82,21571.15,21807.56,1024360600,21807.56
2013-07-29,21896.12,22291.41,21749.69,22190.97,1142330000,22190.97
2013-07-22,21498.96,22034.38,21283.83,21968.95,1472774800,21968.95
2013-07-15,21278.62,21460.96,21205.60,21362.42,1162306700,21362.42
2013-07-08,20598.21,21522.15,20244.07,21277.28,1733190100,21277.28
2013-07-01,20803.29,21004.56,20119.56,20854.67,1539695300,20854.67
2013-06-24,20023.44,20818.35,19426.36,20803.29,2746399600,20803.29
2013-06-17,21007.28,21272.75,19969.98,20263.31,2419982700,20263.31
2013-06-10,21592.90,21723.86,20652.75,20969.14,2320181800,20969.14
2013-06-03,22301.68,22564.18,21506.33,21575.26,1607217300,21575.26
2013-05-27,22571.63,22942.15,22290.72,22392.16,1584587900,22392.16
2013-05-20,23348.74,23512.42,22470.53,22618.67,2091562200,22618.67
2013-05-13,23245.58,23245.58,22878.64,23082.68,1139620300,23082.68
2013-05-06,22967.78,23353.68,22855.58,23321.22,1467518900,23321.22
2013-04-29,22567.63,22886.17,22488.65,22689.96,1133164100,22689.96
