Date,Open,High,Low,Close,Volume,Adj Close
2013-07-15,2.97,3.03,2.84,2.85,5327700,2.85
2013-07-08,2.91,3.08,2.85,2.98,6330200,2.98
2013-07-01,2.84,3.10,2.78,2.97,9138700,2.97
2013-06-24,3.07,3.07,2.68,2.85,8158800,2.85
2013-06-17,3.16,3.24,3.04,3.07,5160900,3.07
2013-06-10,3.25,3.25,3.12,3.16,2775000,3.16
2013-06-03,3.43,3.45,3.22,3.25,8852600,3.25
2013-05-27,3.39,3.56,3.33,3.43,22982200,3.43
2013-05-20,3.32,3.45,3.25,3.39,21624400,3.39
2013-05-13,3.24,3.36,3.17,3.32,14740500,3.32
2013-05-06,3.10,3.16,3.07,3.15,5258200,3.15
2013-04-29,3.05,3.11,3.05,3.10,2133800,3.10
2013-04-22,3.08,3.11,3.04,3.05,5127700,3.05
2013-04-15,3.12,3.14,3.02,3.11,4389700,3.11
2013-04-08,3.11,3.18,3.00,3.10,6387800,3.10
2013-04-01,3.20,3.21,3.11,3.12,3948100,3.12
2013-03-25,3.36,3.40,3.17,3.18,8431500,3.18
2013-03-18,3.31,3.39,3.22,3.33,8124300,3.33
2013-03-11,3.33,3.43,3.22,3.31,10792500,3.31
2013-03-04,3.38,3.38,3.27,3.33,8253400,3.33
2013-02-25,3.42,3.44,3.31,3.41,8762300,3.41
2013-02-18,3.45,3.58,3.41,3.42,18674600,3.42
2013-02-11,3.43,3.43,3.43,3.43,000,3.43
2013-02-04,3.38,3.43,3.29,3.43,15355600,3.43
2013-01-28,3.44,3.55,3.35,3.39,16024300,3.39
2013-01-21,3.57,3.71,3.43,3.44,18673200,3.44
2013-01-14,3.38,3.66,3.36,3.57,25406200,3.57
2013-01-07,3.41,3.48,3.36,3.41,15944100,3.41
2012-12-31,3.39,3.44,3.33,3.41,8295400,3.41
2012-12-24,3.23,3.42,3.22,3.38,19780200,3.38
2012-12-17,3.32,3.34,3.22,3.24,12161200,3.24
2012-12-10,3.24,3.34,3.17,3.33,13921800,3.33
2012-12-03,3.11,3.25,3.02,3.23,9227800,3.23
2012-11-26,3.23,3.25,3.07,3.12,4414100,3.12
2012-11-19,3.22,3.28,3.19,3.23,3826000,3.23
2012-11-12,3.30,3.33,3.20,3.21,2927600,3.21
2012-11-05,3.46,3.49,3.27,3.29,4995800,3.29
2012-10-29,3.50,3.50,3.33,3.47,5618000,3.47
2012-10-22,3.68,3.71,3.46,3.48,6145200,3.48
2012-10-15,3.50,3.67,3.42,3.65,6501800,3.65
2012-10-08,3.39,3.60,3.35,3.50,6002000,3.50
2012-10-01,3.40,3.40,3.40,3.40,000,3.40
2012-09-24,3.32,3.42,3.22,3.40,5890400,3.40
2012-09-17,3.61,3.62,3.31,3.33,5914900,3.33
2012-09-10,3.69,3.73,3.58,3.63,7941300,3.63
2012-09-03,3.60,3.75,3.42,3.67,7419500,3.67
2012-08-27,3.81,3.82,3.57,3.59,3886900,3.59
2012-08-20,3.95,3.96,3.83,3.83,4311100,3.83
2012-08-13,4.00,4.04,3.92,3.96,4231100,3.96
2012-08-06,3.96,4.02,3.94,4.00,5218400,4.00
2012-07-30,3.97,4.01,3.88,3.96,4335200,3.96
2012-07-23,4.06,4.11,3.88,3.96,3913900,3.96
2012-07-16,4.28,4.28,4.00,4.09,4172100,4.09
2012-07-09,4.26,4.31,4.12,4.24,4178800,4.24
2012-07-02,4.24,4.39,4.17,4.30,6198300,4.30
2012-06-25,4.27,4.36,4.10,4.22,7063000,4.22
2012-06-18,4.52,4.56,4.23,4.27,6903500,4.27
2012-06-11,4.48,4.54,4.45,4.52,3174100,4.52
2012-06-04,4.65,4.65,4.45,4.46,5019200,4.46
2012-05-28,4.60,4.88,4.54,4.70,7206000,4.70
2012-05-21,4.58,4.69,4.56,4.61,3972300,4.61
2012-05-14,4.82,4.82,4.57,4.58,4962300,4.58
2012-05-07,4.90,5.02,4.77,4.78,8874000,4.78
2012-04-30,4.75,4.94,4.75,4.93,7108600,4.93
2012-04-23,4.81,4.81,4.61,4.75,8687400,4.75
2012-04-16,4.64,4.85,4.62,4.81,7537900,4.81
2012-04-09,4.60,4.70,4.47,4.67,5766900,4.67
2012-04-02,4.52,4.62,4.48,4.59,3158300,4.59
2012-03-26,4.92,4.96,4.47,4.52,8766600,4.52
2012-03-19,5.02,5.13,4.85,4.94,9303700,4.94
2012-03-12,5.18,5.30,4.95,5.02,12777100,5.02
2012-03-05,5.27,5.29,5.10,5.20,10407800,5.20
2012-02-27,5.25,5.33,5.12,5.25,10016200,5.25
2012-02-20,5.14,5.26,5.01,5.24,10801700,5.24
2012-02-13,5.00,5.13,4.98,5.09,7277300,5.09
2012-02-06,5.07,5.12,4.94,5.05,6016600,5.05
2012-01-30,4.85,5.09,4.79,5.08,7559000,5.08
2012-01-23,4.85,4.85,4.85,4.85,000,4.85
2012-01-16,4.78,5.00,4.65,4.85,7047800,4.85
2012-01-09,4.61,5.01,4.53,4.81,9126900,4.81
2012-01-02,4.61,4.79,4.50,4.60,7345200,4.60
2011-12-26,4.80,4.90,4.49,4.70,6585400,4.70
2011-12-19,5.08,5.13,4.72,4.84,5589100,4.84
2011-12-12,5.29,5.39,5.00,5.12,5177500,5.12
2011-12-05,5.49,5.52,5.25,5.28,4354100,5.28
2011-11-28,5.51,5.61,5.34,5.50,5668100,5.50
2011-11-21,5.69,5.78,5.48,5.51,3952500,5.51
2011-11-14,5.90,5.99,5.65,5.70,7252300,5.70
2011-11-07,6.12,6.17,5.84,5.86,11452300,5.86
2011-10-31,6.02,6.25,5.94,6.15,15738400,6.15
2011-10-24,5.80,6.16,5.75,6.05,13052100,6.05
2011-10-17,6.05,6.12,5.71,5.76,9184700,5.76
2011-10-10,5.69,6.19,5.61,6.02,14888800,6.02
2011-09-26,5.58,5.72,5.47,5.68,8930600,5.68
2011-09-19,5.32,5.84,5.30,5.61,9354400,5.61
2011-09-13,5.28,5.38,5.18,5.30,4016300,5.30
2011-09-05,5.40,5.47,5.27,5.35,4098100,5.35
2011-08-29,5.65,5.67,5.39,5.42,5812300,5.42
2011-08-22,5.46,5.73,5.42,5.70,6816200,5.70
2011-08-15,5.79,5.79,5.33,5.47,7970100,5.47
2011-08-08,5.96,5.97,5.25,5.79,14416800,5.79
2011-08-01,6.28,6.35,5.98,6.01,7981000,6.01
2011-07-25,6.48,6.49,6.24,6.26,9351700,6.26
2011-07-18,6.77,6.77,6.49,6.52,9358700,6.52
2011-07-11,6.82,6.87,6.66,6.74,9024300,6.74
2011-07-04,6.68,6.92,6.66,6.80,9330700,6.80
2011-06-27,6.60,6.87,6.56,6.63,8634400,6.63
2011-06-20,6.30,6.62,6.20,6.61,7481100,6.61
2011-06-13,6.61,6.71,6.35,6.37,6179700,6.37
2011-06-07,6.60,6.74,6.52,6.65,6333600,6.65
2011-05-30,6.58,6.78,6.50,6.62,6521800,6.62
2011-05-23,7.01,7.05,6.52,6.61,8064700,6.61
2011-05-16,6.88,7.20,6.78,7.05,10486700,7.05
2011-05-09,6.94,7.06,6.78,6.93,8444800,6.93
2011-05-03,6.80,6.98,6.70,6.94,10545200,6.94
2011-04-25,7.12,7.18,6.68,6.79,13303400,6.79
2011-04-18,7.59,7.64,7.10,7.14,20950100,7.14
2011-04-11,7.75,7.79,7.48,7.63,17459900,7.63
2011-04-06,7.54,7.78,7.48,7.76,14419600,7.76
2011-03-28,8.07,8.10,7.46,7.57,19570500,7.57
2011-03-21,7.90,8.17,7.58,8.01,21051900,8.01
2011-03-14,8.17,8.29,7.74,7.86,22654500,7.86
2011-03-07,7.94,8.43,7.80,8.17,43069300,8.17
2011-02-28,8.03,8.27,7.70,7.92,38652400,7.92
2011-02-21,7.77,8.26,7.64,8.09,51319000,8.09
2011-02-14,7.36,8.04,7.24,7.79,46468500,7.79
2011-01-31,7.08,7.50,7.01,7.34,25271800,7.34
2011-01-24,6.68,7.44,6.59,7.17,30222700,7.17
2011-01-17,6.44,6.60,6.25,6.55,10069700,6.55
2011-01-10,6.65,6.75,6.48,6.49,8894600,6.49
2011-01-04,6.59,6.81,6.47,6.66,11994100,6.66
2010-12-27,6.68,6.77,6.39,6.53,11439200,6.53
2010-12-20,7.22,7.24,6.63,6.69,15633700,6.69
2010-12-13,6.95,7.33,6.84,7.19,19543600,7.19
2010-12-06,6.78,7.05,6.64,6.91,16324200,6.91
2010-11-29,6.75,6.87,6.50,6.76,12070900,6.76
2010-11-22,6.73,6.97,6.46,6.77,13739600,6.77
2010-11-15,6.90,7.13,6.56,6.79,15369900,6.79
2010-11-08,7.69,7.85,6.87,6.90,29971700,6.90
2010-11-01,7.39,7.83,7.28,7.69,36349900,7.69
2010-10-25,7.63,7.88,7.38,7.49,26376100,7.49
2010-10-18,7.89,8.30,7.47,7.64,72820400,7.64
2010-10-11,6.46,7.58,6.45,7.58,44524300,7.58
2010-10-04,6.31,6.49,6.31,6.44,2442800,6.44
2010-09-27,6.40,6.44,6.19,6.31,8710900,6.31
2010-09-20,6.56,6.58,6.38,6.40,2504000,6.40
2010-09-13,6.62,6.74,6.48,6.54,11040800,6.54
2010-09-06,6.62,6.93,6.54,6.62,17206700,6.62
2010-08-30,6.81,6.92,6.43,6.62,17519200,6.62
2010-08-23,6.96,7.07,6.70,6.78,9313500,6.78
2010-08-16,6.90,7.28,6.86,6.96,18258400,6.96
2010-08-09,7.23,7.35,6.83,6.92,17348900,6.92
2010-08-02,7.29,7.33,6.81,7.22,25761200,7.22
2010-07-26,6.86,7.38,6.79,7.31,23762800,7.31
2010-07-19,6.46,6.97,6.44,6.84,20013700,6.84
2010-07-12,6.30,6.79,6.27,6.45,30320300,6.45
2010-07-05,6.19,6.35,6.02,6.30,8999800,6.30
2010-06-28,6.90,6.92,6.05,6.22,7625900,6.22
2010-06-21,6.66,7.19,6.58,6.90,9052500,6.90
2010-06-14,6.76,6.86,6.60,6.61,2408200,6.61
2010-06-07,6.62,6.85,6.52,6.76,7570400,6.76
2010-05-31,6.92,7.02,6.63,6.70,7804800,6.70
2010-05-24,6.83,7.12,6.72,6.97,12188000,6.97
2010-05-17,7.00,7.02,6.61,6.81,9715100,6.81
2010-05-10,6.80,7.20,6.71,7.11,11331300,7.11
2010-05-03,7.29,7.30,6.73,6.82,8459500,6.82
2010-04-26,7.95,7.96,7.12,7.29,13509900,7.29
2010-04-19,8.76,8.76,7.90,7.91,16888700,7.91
2010-04-12,8.90,8.94,8.75,8.77,15345800,8.77
2010-04-05,9.11,9.13,8.85,8.90,11278200,8.90
2010-03-29,8.88,9.13,8.88,9.11,15478700,9.11
2010-03-22,8.96,9.12,8.77,8.88,12163000,8.88
2010-03-15,8.88,9.03,8.74,8.96,8818900,8.96
2010-03-08,9.07,9.25,8.86,8.86,10936100,8.86
2010-03-01,9.08,9.36,9.01,9.07,13164400,9.07
2010-02-22,9.02,9.17,8.78,9.08,10084900,9.08
2010-02-15,8.99,9.02,8.93,9.02,6039400,9.02
2010-02-08,8.71,9.02,8.71,9.02,6428400,9.02
2010-02-01,9.28,9.28,8.64,8.77,15051300,8.77
2010-01-25,9.94,10.08,9.22,9.27,16088500,9.27
2010-01-18,10.34,10.57,9.82,9.95,27077200,9.95
2010-01-11,10.23,10.47,10.02,10.34,24876900,10.34
2010-01-04,10.35,10.46,9.88,10.04,20690700,10.04
